annot1_idx,annot2_idx,distance,label1,label2
163,300,7.1872448752979,lh_L_31a_ROI,rh_supramarginal_part6
164,166,9.15737899940402,lh_L_VVC_ROI,rh_fusiform_part3
165,308,5.53797717815847,lh_L_25_ROI,rh_insula_part4
166,53,10.5212533769086,lh_L_s32_ROI,lh_medialorbitofrontal_part3
167,305,4.25795861730959,lh_L_pOFC_ROI,rh_insula_part1
168,152,17.5585057473368,lh_L_PoI1_ROI,lh_insula_part4
169,149,9.30304981921979,lh_L_Ig_ROI,lh_insula_part1
170,207,0.271710753763528,lh_L_FOP5_ROI,rh_medialorbitofrontal_part3
171,106,7.98967905022317,lh_L_p10p_ROI,lh_rostralmiddlefrontal_part8
172,302,7.62154943034616,lh_L_p47r_ROI,rh_frontalpole_part1
173,24,7.5293389846915,lh_L_TGv_ROI,lh_inferiortemporal_part1
174,148,14.6232070093157,lh_L_MBelt_ROI,lh_transversetemporal_part1
175,132,13.819947763576,lh_L_LBelt_ROI,lh_superiortemporal_part1
176,136,11.9320614163865,lh_L_A4_ROI,lh_superiortemporal_part5
177,54,19.5060830090381,lh_L_STSva_ROI,lh_middletemporal_part1
178,201,11.1156142168114,lh_L_TE1m_ROI,rh_lingual_part3
179,133,16.1399423851322,lh_L_PI_ROI,lh_superiortemporal_part2
180,239,7.25567240072684,lh_L_a32pr_ROI,rh_precentral_part1
181,219,12.7449348326936,lh_L_p24_ROI,rh_parsopercularis_part1
182,1,NaN,rh_???,lh_bankssts_part1
183,228,7.18534183123144,rh_R_V1_ROI,rh_pericalcarine_part3
184,70,8.11577313119179,rh_R_MST_ROI,lh_pericalcarine_part1
185,160,10.8373204024867,rh_R_V6_ROI,rh_cuneus_part1
186,227,10.7995934409895,rh_R_V2_ROI,rh_pericalcarine_part2
187,186,11.6322332092592,rh_R_V3_ROI,rh_lateraloccipital_part1
188,37,10.9017007097128,rh_R_V4_ROI,lh_lateraloccipital_part6
189,164,3.02419484568699,rh_R_V8_ROI,rh_fusiform_part1
190,244,13.9451109967925,rh_R_4_ROI,rh_precentral_part6
191,235,13.2359486001431,rh_R_3b_ROI,rh_postcentral_part7
192,112,7.65117925824341,rh_R_FEF_ROI,lh_superiorfrontal_part4
193,116,8.74898791157176,rh_R_PEF_ROI,lh_superiorfrontal_part8
194,245,9.36522946372938,rh_R_55b_ROI,rh_precentral_part7
195,22,7.10027499593776,rh_R_V3A_ROI,lh_inferiorparietal_part7
196,134,15.560305789654,rh_R_RSC_ROI,lh_superiortemporal_part3
197,23,6.00734997933824,rh_R_POS2_ROI,lh_inferiorparietal_part8
198,279,9.43809803271613,rh_R_V7_ROI,rh_superiorparietal_part1
199,19,3.72922719723471,rh_R_IPS1_ROI,lh_inferiorparietal_part4
200,166,5.56398980142881,rh_R_FFC_ROI,rh_fusiform_part3
201,17,6.01148039144781,rh_R_V3B_ROI,lh_inferiorparietal_part2
202,36,3.58288121819129,rh_R_LO1_ROI,lh_lateraloccipital_part5
203,39,6.25976361220207,rh_R_LO2_ROI,lh_lateraloccipital_part8
204,190,4.51529213579022,rh_R_PIT_ROI,rh_lateraloccipital_part5
205,70,10.3244061244016,rh_R_MT_ROI,lh_pericalcarine_part1
206,304,4.85656605197961,rh_R_A1_ROI,rh_transversetemporal_part1
207,31,1.34775623677656,rh_R_PSL_ROI,lh_isthmuscingulate_part2
208,90,9.18340832812033,rh_R_SFL_ROI,lh_precentral_part9
209,139,11.7090480876111,rh_R_PCV_ROI,lh_supramarginal_part1
210,299,15.0908343298272,rh_R_STV_ROI,rh_supramarginal_part5
211,16,6.86260674225684,rh_R_7Pm_ROI,lh_inferiorparietal_part1
212,253,14.3215505481123,rh_R_7m_ROI,rh_precuneus_part6
213,248,6.63479516853455,rh_R_POS1_ROI,rh_precuneus_part1
214,238,3.89043735072939,rh_R_23d_ROI,rh_posteriorcingulate_part2
215,134,15.4097801031146,rh_R_v23ab_ROI,lh_superiortemporal_part3
216,185,8.17560747068417,rh_R_d23ab_ROI,rh_isthmuscingulate_part2
217,143,8.88583741821069,rh_R_31pv_ROI,lh_supramarginal_part5
218,78,5.75522330228502,rh_R_5m_ROI,lh_postcentral_part7
219,216,9.10321766666288,rh_R_5mv_ROI,rh_paracentral_part1
220,144,10.7895081980497,rh_R_23c_ROI,lh_supramarginal_part6
221,125,12.8555804624143,rh_R_5L_ROI,lh_superiorparietal_part4
222,77,14.9726320434012,rh_R_24dd_ROI,lh_postcentral_part6
223,75,6.15386523542717,rh_R_24dv_ROI,lh_postcentral_part4
224,280,11.1979192144197,rh_R_7AL_ROI,rh_superiorparietal_part2
225,272,7.38894551141244,rh_R_SCEF_ROI,rh_superiorfrontal_part7
226,270,9.40703158622053,rh_R_6ma_ROI,rh_superiorfrontal_part5
227,16,17.7803075133996,rh_R_7Am_ROI,lh_inferiorparietal_part1
228,285,4.8464913408084,rh_R_7PL_ROI,rh_superiorparietal_part7
229,284,8.75173265707616,rh_R_7PC_ROI,rh_superiorparietal_part6
230,288,6.57790943661841,rh_R_LIPv_ROI,rh_superiorparietal_part10
231,126,6.26684199548389,rh_R_VIP_ROI,lh_superiorparietal_part5
232,283,9.78101928835671,rh_R_MIP_ROI,rh_superiorparietal_part5
233,235,8.01528138651916,rh_R_1_ROI,rh_postcentral_part7
234,233,6.68439740758986,rh_R_2_ROI,rh_postcentral_part5
235,84,10.315192704038,rh_R_3a_ROI,lh_precentral_part3
236,86,7.52964470434162,rh_R_6d_ROI,lh_precentral_part5
237,82,7.71555759293856,rh_R_6mp_ROI,lh_precentral_part1
238,243,7.52049738377037,rh_R_6v_ROI,rh_precentral_part5
239,237,8.95710354388978,rh_R_p24pr_ROI,rh_posteriorcingulate_part1
240,73,3.23657210992499,rh_R_33pr_ROI,lh_postcentral_part2
241,73,7.00713591663461,rh_R_a24pr_ROI,lh_postcentral_part2
242,266,13.210078212801,rh_R_p32pr_ROI,rh_superiorfrontal_part1
243,255,2.99965073022345,rh_R_a24_ROI,rh_rostralanteriorcingulate_part1
244,275,6.48798878147779,rh_R_d32_ROI,rh_superiorfrontal_part10
245,278,4.04711461621656,rh_R_8BM_ROI,rh_superiorfrontal_part13
246,205,13.927038476526,rh_R_p32_ROI,rh_medialorbitofrontal_part1
247,205,4.88896454099119,rh_R_10r_ROI,rh_medialorbitofrontal_part1
248,43,11.196442799242,rh_R_47m_ROI,lh_lateralorbitofrontal_part3
249,158,3.15606517741585,rh_R_8Av_ROI,rh_caudalmiddlefrontal_part3
250,7,7.63655336664825,rh_R_8Ad_ROI,lh_caudalmiddlefrontal_part4
251,66,6.99647105438894,rh_R_9m_ROI,lh_parsopercularis_part3
252,6,10.2791593590768,rh_R_8BL_ROI,lh_caudalmiddlefrontal_part3
253,103,8.22052286451603,rh_R_9p_ROI,lh_rostralmiddlefrontal_part5
254,267,4.67209464134735,rh_R_10d_ROI,rh_superiorfrontal_part2
255,119,0.986278886706826,rh_R_8C_ROI,lh_superiorfrontal_part11
256,111,7.44753380608561,rh_R_44_ROI,lh_superiorfrontal_part3
257,225,10.1355416947042,rh_R_45_ROI,rh_parstriangularis_part3
258,222,10.7192829955711,rh_R_47l_ROI,rh_parsorbitalis_part1
259,104,8.34793151762447,rh_R_a47r_ROI,lh_rostralmiddlefrontal_part6
260,121,6.36778270318394,rh_R_6r_ROI,lh_superiorfrontal_part13
