annot1_idx,annot2_idx,distance,label1,label2
126,96,5.91056313436215,lh_superiorparietal_part5,lh_L_LIPd_ROI
127,153,5.15606257744437,lh_superiorparietal_part6,lh_L_V6A_ROI
128,50,8.10382480607652,lh_superiorparietal_part7,lh_L_VIP_ROI
129,18,4.2986936184986,lh_superiorparietal_part8,lh_L_IPS1_ROI
130,51,2.95512604751462,lh_superiorparietal_part9,lh_L_MIP_ROI
131,47,1.10010438421163,lh_superiorparietal_part10,lh_L_7PL_ROI
132,125,13.1796305329395,lh_superiortemporal_part1,lh_L_PBelt_ROI
133,179,16.1399423851322,lh_superiortemporal_part2,lh_L_PI_ROI
134,215,15.4097801031146,lh_superiortemporal_part3,rh_R_v23ab_ROI
135,124,8.60481241774675,lh_superiortemporal_part4,lh_L_STGa_ROI
136,126,9.69691903845078,lh_superiortemporal_part5,lh_L_A5_ROI
137,129,15.4611445749074,lh_superiortemporal_part6,lh_L_STSda_ROI
138,108,9.26107502525931,lh_superiortemporal_part7,lh_L_TA2_ROI
139,209,11.7090480876111,lh_supramarginal_part1,rh_R_PCV_ROI
140,102,10.6182635372772,lh_supramarginal_part2,lh_L_OP1_ROI
141,343,10.213125641502,lh_supramarginal_part3,rh_R_31pd_ROI
142,148,8.3536263284898,lh_supramarginal_part4,lh_L_PFop_ROI
143,217,8.88583741821069,lh_supramarginal_part5,rh_R_31pv_ROI
144,117,8.82670897249437,lh_supramarginal_part6,lh_L_PFt_ROI
145,149,3.67770376936837,lh_supramarginal_part7,lh_L_PF_ROI
146,91,10.9996500826535,lh_frontalpole_part1,lh_L_10pp_ROI
147,132,10.8778463791524,lh_temporalpole_part1,lh_L_TGd_ROI
148,25,4.42456686369492,lh_transversetemporal_part1,lh_L_A1_ROI
149,169,9.30304981921979,lh_insula_part1,lh_L_Ig_ROI
150,113,8.10065611625515,lh_insula_part2,lh_L_AAIC_ROI
151,115,14.0434024249559,lh_insula_part3,lh_L_FOP3_ROI
152,110,3.05169026785242,lh_insula_part4,lh_L_MI_ROI
153,122,8.68819120856895,rh_bankssts_part1,lh_L_ProS_ROI
154,32,3.78137248790871,rh_bankssts_part2,lh_L_POS1_ROI
155,241,9.3431101388924,rh_caudalanteriorcingulate_part1,rh_R_a24pr_ROI
156,71,10.9068824943381,rh_caudalmiddlefrontal_part1,lh_L_8BL_ROI
157,97,8.79721753518683,rh_caudalmiddlefrontal_part2,lh_L_6a_ROI
158,249,3.15606517741585,rh_caudalmiddlefrontal_part3,rh_R_8Av_ROI
159,279,8.72922058871932,rh_caudalmiddlefrontal_part4,rh_R_i6-8_ROI
160,185,10.8373204024867,rh_cuneus_part1,rh_R_V6_ROI
161,24,3.94869791512652,rh_cuneus_part2,lh_L_MT_ROI
162,141,4.48290262918332,rh_cuneus_part3,lh_L_TPOJ2_ROI
163,304,9.01378308171821,rh_entorhinal_part1,rh_R_PeEc_ROI
164,189,3.02419484568699,rh_fusiform_part1,rh_R_V8_ROI
